Dia;Producto;Latitud;Longitud;PVP;VentasN;Nombre;Day;Month;Year;Weekday;Fiesta
09/12/2016;95;43,50287379;-8,22186654;1,249;0,183893448;ES2;9;diciembre;2016;Viernes;
09/12/2016;GOA;43,50287379;-8,22186654;1,139;0,617382524;ES2;9;diciembre;2016;Viernes;
10/12/2016;95;43,50287379;-8,22186654;1,249;0,119425664;ES2;10;diciembre;2016;Sabado;
10/12/2016;GOA;43,50287379;-8,22186654;1,139;0,422512151;ES2;10;diciembre;2016;Sabado;
11/12/2016;95;43,50287379;-8,22186654;1,249;0,124638442;ES2;11;diciembre;2016;Domingo;
11/12/2016;GOA;43,50287379;-8,22186654;1,139;0,42696667;ES2;11;diciembre;2016;Domingo;
12/12/2016;95;43,50287379;-8,22186654;1,249;0,189638788;ES2;12;diciembre;2016;Lunes;
12/12/2016;GOA;43,50287379;-8,22186654;1,139;0,66014393;ES2;12;diciembre;2016;Lunes;
13/12/2016;95;43,50287379;-8,22186654;1,249;0,221475733;ES2;13;diciembre;2016;Martes;
13/12/2016;GOA;43,50287379;-8,22186654;1,149;0,550158878;ES2;13;diciembre;2016;Martes;
14/12/2016;95;43,50287379;-8,22186654;1,259;0,219346473;ES2;14;diciembre;2016;Miercoles;
14/12/2016;GOA;43,50287379;-8,22186654;1,159;0,629433484;ES2;14;diciembre;2016;Miercoles;
15/12/2016;95;43,50287379;-8,22186654;1,269;0,249563952;ES2;15;diciembre;2016;Jueves;
15/12/2016;GOA;43,50287379;-8,22186654;1,159;0,604584195;ES2;15;diciembre;2016;Jueves;
16/12/2016;95;43,50287379;-8,22186654;1,269;0,201935241;ES2;16;diciembre;2016;Viernes;
16/12/2016;GOA;43,50287379;-8,22186654;1,159;0,720967918;ES2;16;diciembre;2016;Viernes;
17/12/2016;95;43,50287379;-8,22186654;1,269;0,204790093;ES2;17;diciembre;2016;Sabado;
17/12/2016;GOA;43,50287379;-8,22186654;1,159;0,444233377;ES2;17;diciembre;2016;Sabado;
18/12/2016;95;43,50287379;-8,22186654;1,269;0,157712753;ES2;18;diciembre;2016;Domingo;
18/12/2016;GOA;43,50287379;-8,22186654;1,159;0,352108967;ES2;18;diciembre;2016;Domingo;
19/12/2016;95;43,50287379;-8,22186654;1,269;0,172302789;ES2;19;diciembre;2016;Lunes;
19/12/2016;GOA;43,50287379;-8,22186654;1,159;0,768947051;ES2;19;diciembre;2016;Lunes;
20/12/2016;95;43,50287379;-8,22186654;1,279;0,238477148;ES2;20;diciembre;2016;Martes;
20/12/2016;GOA;43,50287379;-8,22186654;1,169;0,666198117;ES2;20;diciembre;2016;Martes;
21/12/2016;95;43,50287379;-8,22186654;1,279;0,241446828;ES2;21;diciembre;2016;Miercoles;
21/12/2016;GOA;43,50287379;-8,22186654;1,169;0,56302254;ES2;21;diciembre;2016;Miercoles;
22/12/2016;95;43,50287379;-8,22186654;1,279;0,211328338;ES2;22;diciembre;2016;Jueves;
22/12/2016;GOA;43,50287379;-8,22186654;1,169;0,614970155;ES2;22;diciembre;2016;Jueves;
23/12/2016;95;43,50287379;-8,22186654;1,279;0,184807119;ES2;23;diciembre;2016;Viernes;
23/12/2016;GOA;43,50287379;-8,22186654;1,159;0,092138268;ES2;23;diciembre;2016;Viernes;
24/12/2016;95;43,50287379;-8,22186654;1,279;0,157487057;ES2;24;diciembre;2016;Sabado;
24/12/2016;GOA;43,50287379;-8,22186654;1,159;0,538604845;ES2;24;diciembre;2016;Sabado;
25/12/2016;95;43,50287379;-8,22186654;1,279;0,132570456;ES2;25;diciembre;2016;Domingo;
25/12/2016;GOA;43,50287379;-8,22186654;1,159;0,213171519;ES2;25;diciembre;2016;Domingo;
26/12/2016;95;43,50287379;-8,22186654;1,279;0,193258827;ES2;26;diciembre;2016;Lunes;
26/12/2016;GOA;43,50287379;-8,22186654;1,159;0,652861286;ES2;26;diciembre;2016;Lunes;
27/12/2016;95;43,50287379;-8,22186654;1,279;0,211924253;ES2;27;diciembre;2016;Martes;
27/12/2016;GOA;43,50287379;-8,22186654;1,159;0,651080468;ES2;27;diciembre;2016;Martes;
28/12/2016;95;43,50287379;-8,22186654;1,269;0,213614001;ES2;28;diciembre;2016;Miercoles;
28/12/2016;GOA;43,50287379;-8,22186654;1,149;0,714421754;ES2;28;diciembre;2016;Miercoles;
29/12/2016;95;43,50287379;-8,22186654;1,269;0,193633997;ES2;29;diciembre;2016;Jueves;
29/12/2016;GOA;43,50287379;-8,22186654;1,159;0,499480306;ES2;29;diciembre;2016;Jueves;
30/12/2016;95;43,50287379;-8,22186654;1,269;0,159905366;ES2;30;diciembre;2016;Viernes;
30/12/2016;GOA;43,50287379;-8,22186654;1,159;0,106620406;ES2;30;diciembre;2016;Viernes;
31/12/2016;95;43,50287379;-8,22186654;1,269;0,157219786;ES2;31;diciembre;2016;Sabado;
31/12/2016;GOA;43,50287379;-8,22186654;1,159;0,434221597;ES2;31;diciembre;2016;Sabado;
01/01/2017;95;43,50287379;-8,22186654;1,269;0,036647826;ES2;1;enero;2017;Domingo;
01/01/2017;GOA;43,50287379;-8,22186654;1,159;0,246493303;ES2;1;enero;2017;Domingo;
02/01/2017;95;43,50287379;-8,22186654;1,269;0,263409588;ES2;2;enero;2017;Lunes;
02/01/2017;GOA;43,50287379;-8,22186654;1,159;0,694401164;ES2;2;enero;2017;Lunes;
03/01/2017;95;43,50287379;-8,22186654;1,259;0,226954792;ES2;3;enero;2017;Martes;
03/01/2017;GOA;43,50287379;-8,22186654;1,165;0,626698409;ES2;3;enero;2017;Martes;
04/01/2017;95;43,50287379;-8,22186654;1,269;0,183529167;ES2;4;enero;2017;Miercoles;
04/01/2017;GOA;43,50287379;-8,22186654;1,159;0,60342701;ES2;4;enero;2017;Miercoles;
05/01/2017;95;43,50287379;-8,22186654;1,259;0,173916314;ES2;5;enero;2017;Jueves;
05/01/2017;GOA;43,50287379;-8,22186654;1,159;0,565376506;ES2;5;enero;2017;Jueves;
06/01/2017;95;43,50287379;-8,22186654;1,269;0,114893933;ES2;6;enero;2017;Viernes;Epifanía del Señor
06/01/2017;GOA;43,50287379;-8,22186654;1,159;0,039990695;ES2;6;enero;2017;Viernes;Epifanía del Señor
07/01/2017;95;43,50287379;-8,22186654;1,269;0,197653953;ES2;7;enero;2017;Sabado;
07/01/2017;GOA;43,50287379;-8,22186654;1,159;0,451468507;ES2;7;enero;2017;Sabado;
08/01/2017;95;43,50287379;-8,22186654;1,269;0,188089605;ES2;8;enero;2017;Domingo;
08/01/2017;GOA;43,50287379;-8,22186654;1,159;0,453679928;ES2;8;enero;2017;Domingo;
09/01/2017;95;43,50287379;-8,22186654;1,269;0,163893646;ES2;9;enero;2017;Lunes;
09/01/2017;GOA;43,50287379;-8,22186654;1,159;0,650366755;ES2;9;enero;2017;Lunes;
10/01/2017;95;43,50287379;-8,22186654;1,279;0,16080023;ES2;10;enero;2017;Martes;
10/01/2017;GOA;43,50287379;-8,22186654;1,169;0,571865256;ES2;10;enero;2017;Martes;
11/01/2017;95;43,50287379;-8,22186654;1,279;0,185563398;ES2;11;enero;2017;Miercoles;
11/01/2017;GOA;43,50287379;-8,22186654;1,159;0,522159749;ES2;11;enero;2017;Miercoles;
12/01/2017;95;43,50287379;-8,22186654;1,269;0,173379792;ES2;12;enero;2017;Jueves;
12/01/2017;GOA;43,50287379;-8,22186654;1,159;0,579397353;ES2;12;enero;2017;Jueves;
13/01/2017;95;43,50287379;-8,22186654;1,279;0,177544273;ES2;13;enero;2017;Viernes;
13/01/2017;GOA;43,50287379;-8,22186654;1,159;0,52252502;ES2;13;enero;2017;Viernes;
14/01/2017;95;43,50287379;-8,22186654;1,279;0,208755605;ES2;14;enero;2017;Sabado;
14/01/2017;GOA;43,50287379;-8,22186654;1,159;0,381703804;ES2;14;enero;2017;Sabado;
15/01/2017;95;43,50287379;-8,22186654;1,279;0,080432781;ES2;15;enero;2017;Domingo;
15/01/2017;GOA;43,50287379;-8,22186654;1,159;0,320674909;ES2;15;enero;2017;Domingo;
16/01/2017;95;43,50287379;-8,22186654;1,279;0,227167619;ES2;16;enero;2017;Lunes;
16/01/2017;GOA;43,50287379;-8,22186654;1,159;0,828335693;ES2;16;enero;2017;Lunes;
17/01/2017;95;43,50287379;-8,22186654;1,279;0,177057246;ES2;17;enero;2017;Martes;
17/01/2017;GOA;43,50287379;-8,22186654;1,159;0,665948664;ES2;17;enero;2017;Martes;
18/01/2017;95;43,50287379;-8,22186654;1,289;0,124145475;ES2;18;enero;2017;Miercoles;
18/01/2017;GOA;43,50287379;-8,22186654;1,159;0,631947813;ES2;18;enero;2017;Miercoles;
19/01/2017;95;43,50287379;-8,22186654;1,289;0,198693341;ES2;19;enero;2017;Jueves;
19/01/2017;GOA;43,50287379;-8,22186654;1,159;0,56728502;ES2;19;enero;2017;Jueves;
20/01/2017;95;43,50287379;-8,22186654;1,289;0,20259847;ES2;20;enero;2017;Viernes;
20/01/2017;GOA;43,50287379;-8,22186654;1,159;0,575142792;ES2;20;enero;2017;Viernes;
21/01/2017;95;43,50287379;-8,22186654;1,289;0,171950387;ES2;21;enero;2017;Sabado;
21/01/2017;GOA;43,50287379;-8,22186654;1,159;0,458224528;ES2;21;enero;2017;Sabado;
22/01/2017;95;43,50287379;-8,22186654;1,289;0,119706794;ES2;22;enero;2017;Domingo;
22/01/2017;GOA;43,50287379;-8,22186654;1,159;0,326667723;ES2;22;enero;2017;Domingo;
23/01/2017;95;43,50287379;-8,22186654;1,289;0,198618109;ES2;23;enero;2017;Lunes;
23/01/2017;GOA;43,50287379;-8,22186654;1,159;0,710304788;ES2;23;enero;2017;Lunes;
24/01/2017;95;43,50287379;-8,22186654;1,289;0,191139466;ES2;24;enero;2017;Martes;
24/01/2017;GOA;43,50287379;-8,22186654;1,169;0,577777888;ES2;24;enero;2017;Martes;
25/01/2017;95;43,50287379;-8,22186654;1,289;0,125424417;ES2;25;enero;2017;Miercoles;
25/01/2017;GOA;43,50287379;-8,22186654;1,169;0,611998495;ES2;25;enero;2017;Miercoles;
26/01/2017;95;43,50287379;-8,22186654;1,289;0,130228368;ES2;26;enero;2017;Jueves;
26/01/2017;GOA;43,50287379;-8,22186654;1,169;0,626934004;ES2;26;enero;2017;Jueves;
27/01/2017;95;43,50287379;-8,22186654;1,289;0,14624385;ES2;27;enero;2017;Viernes;
27/01/2017;GOA;43,50287379;-8,22186654;1,169;0,642958395;ES2;27;enero;2017;Viernes;
28/01/2017;95;43,50287379;-8,22186654;1,289;0,203450768;ES2;28;enero;2017;Sabado;
28/01/2017;GOA;43,50287379;-8,22186654;1,169;0,548489918;ES2;28;enero;2017;Sabado;
29/01/2017;95;43,50287379;-8,22186654;1,289;0,097241168;ES2;29;enero;2017;Domingo;
29/01/2017;GOA;43,50287379;-8,22186654;1,169;0,409146613;ES2;29;enero;2017;Domingo;
30/01/2017;95;43,50287379;-8,22186654;1,289;0,219699864;ES2;30;enero;2017;Lunes;
30/01/2017;GOA;43,50287379;-8,22186654;1,169;0,672254284;ES2;30;enero;2017;Lunes;
31/01/2017;95;43,50287379;-8,22186654;1,289;0,212262797;ES2;31;enero;2017;Martes;
31/01/2017;GOA;43,50287379;-8,22186654;1,169;0,622496313;ES2;31;enero;2017;Martes;
01/02/2017;95;43,50287379;-8,22186654;1,289;0,255106364;ES2;1;febrero;2017;Miercoles;
01/02/2017;GOA;43,50287379;-8,22186654;1,169;0,662780016;ES2;1;febrero;2017;Miercoles;
02/02/2017;95;43,50287379;-8,22186654;1,289;0,18062581;ES2;2;febrero;2017;Jueves;
02/02/2017;GOA;43,50287379;-8,22186654;1,169;0,674298413;ES2;2;febrero;2017;Jueves;
03/02/2017;95;43,50287379;-8,22186654;1,299;0,163713485;ES2;3;febrero;2017;Viernes;
03/02/2017;GOA;43,50287379;-8,22186654;1,169;0,660642837;ES2;3;febrero;2017;Viernes;
04/02/2017;95;43,50287379;-8,22186654;1,295;0,137636729;ES2;4;febrero;2017;Sabado;
04/02/2017;GOA;43,50287379;-8,22186654;1,169;0,429600776;ES2;4;febrero;2017;Sabado;
05/02/2017;95;43,50287379;-8,22186654;1,295;0,083452945;ES2;5;febrero;2017;Domingo;
05/02/2017;GOA;43,50287379;-8,22186654;1,169;0,357706813;ES2;5;febrero;2017;Domingo;
06/02/2017;95;43,50287379;-8,22186654;1,295;0,165981331;ES2;6;febrero;2017;Lunes;
06/02/2017;GOA;43,50287379;-8,22186654;1,169;0,726751863;ES2;6;febrero;2017;Lunes;
07/02/2017;95;43,50287379;-8,22186654;1,299;0,20787757;ES2;7;febrero;2017;Martes;
07/02/2017;GOA;43,50287379;-8,22186654;1,169;0,625849081;ES2;7;febrero;2017;Martes;
08/02/2017;95;43,50287379;-8,22186654;1,309;0,160588393;ES2;8;febrero;2017;Miercoles;
08/02/2017;GOA;43,50287379;-8,22186654;1,159;0,559491591;ES2;8;febrero;2017;Miercoles;
09/02/2017;95;43,50287379;-8,22186654;1,299;0,209370329;ES2;9;febrero;2017;Jueves;
09/02/2017;GOA;43,50287379;-8,22186654;1,169;0,580220944;ES2;9;febrero;2017;Jueves;
10/02/2017;95;43,50287379;-8,22186654;1,289;0,191892775;ES2;10;febrero;2017;Viernes;
10/02/2017;GOA;43,50287379;-8,22186654;1,159;0,717097435;ES2;10;febrero;2017;Viernes;
11/02/2017;95;43,50287379;-8,22186654;1,279;0,209206007;ES2;11;febrero;2017;Sabado;
11/02/2017;GOA;43,50287379;-8,22186654;1,149;0,402939983;ES2;11;febrero;2017;Sabado;
12/02/2017;95;43,50287379;-8,22186654;1,279;0,110814583;ES2;12;febrero;2017;Domingo;
12/02/2017;GOA;43,50287379;-8,22186654;1,149;0,248634442;ES2;12;febrero;2017;Domingo;
13/02/2017;95;43,50287379;-8,22186654;1,279;0,212589462;ES2;13;febrero;2017;Lunes;
13/02/2017;GOA;43,50287379;-8,22186654;1,149;0,637676325;ES2;13;febrero;2017;Lunes;
14/02/2017;95;43,50287379;-8,22186654;1,299;0,136995278;ES2;14;febrero;2017;Martes;
14/02/2017;GOA;43,50287379;-8,22186654;1,145;0,552944437;ES2;14;febrero;2017;Martes;
15/02/2017;95;43,50287379;-8,22186654;1,299;0,146415102;ES2;15;febrero;2017;Miercoles;
15/02/2017;GOA;43,50287379;-8,22186654;1,159;0,607550905;ES2;15;febrero;2017;Miercoles;
16/02/2017;95;43,50287379;-8,22186654;1,299;0,194261589;ES2;16;febrero;2017;Jueves;
16/02/2017;GOA;43,50287379;-8,22186654;1,179;0,656046763;ES2;16;febrero;2017;Jueves;
17/02/2017;95;43,50287379;-8,22186654;1,309;0,244626365;ES2;17;febrero;2017;Viernes;
17/02/2017;GOA;43,50287379;-8,22186654;1,169;0,616604468;ES2;17;febrero;2017;Viernes;
18/02/2017;95;43,50287379;-8,22186654;1,299;0,191643322;ES2;18;febrero;2017;Sabado;
18/02/2017;GOA;43,50287379;-8,22186654;1,169;0,420902585;ES2;18;febrero;2017;Sabado;
19/02/2017;95;43,50287379;-8,22186654;1,299;0,097999426;ES2;19;febrero;2017;Domingo;
19/02/2017;GOA;43,50287379;-8,22186654;1,169;0,407939933;ES2;19;febrero;2017;Domingo;
20/02/2017;95;43,50287379;-8,22186654;1,299;0,168471902;ES2;20;febrero;2017;Lunes;
20/02/2017;GOA;43,50287379;-8,22186654;1,169;0,704407994;ES2;20;febrero;2017;Lunes;
21/02/2017;95;43,50287379;-8,22186654;1,299;0,17747993;ES2;21;febrero;2017;Martes;
21/02/2017;GOA;43,50287379;-8,22186654;1,169;0,552481167;ES2;21;febrero;2017;Martes;
22/02/2017;95;43,50287379;-8,22186654;1,299;0,171570268;ES2;22;febrero;2017;Miercoles;
22/02/2017;GOA;43,50287379;-8,22186654;1,179;0,606494689;ES2;22;febrero;2017;Miercoles;
23/02/2017;95;43,50287379;-8,22186654;1,299;0,150262817;ES2;23;febrero;2017;Jueves;
23/02/2017;GOA;43,50287379;-8,22186654;1,189;0,610959108;ES2;23;febrero;2017;Jueves;
24/02/2017;95;43,50287379;-8,22186654;1,299;0,220992665;ES2;24;febrero;2017;Viernes;
24/02/2017;GOA;43,50287379;-8,22186654;1,179;0,682766949;ES2;24;febrero;2017;Viernes;
25/02/2017;95;43,50287379;-8,22186654;1,299;0,205691886;ES2;25;febrero;2017;Sabado;
25/02/2017;GOA;43,50287379;-8,22186654;1,179;0,442865345;ES2;25;febrero;2017;Sabado;
26/02/2017;95;43,50287379;-8,22186654;1,299;0,141869512;ES2;26;febrero;2017;Domingo;
26/02/2017;GOA;43,50287379;-8,22186654;1,179;0,283399491;ES2;26;febrero;2017;Domingo;
27/02/2017;95;43,50287379;-8,22186654;1,299;0,167086051;ES2;27;febrero;2017;Lunes;
27/02/2017;GOA;43,50287379;-8,22186654;1,179;0,631563734;ES2;27;febrero;2017;Lunes;
28/02/2017;95;43,50287379;-8,22186654;1,299;0,115344334;ES2;28;febrero;2017;Martes;Martes de Carnaval
28/02/2017;GOA;43,50287379;-8,22186654;1,179;0,327374506;ES2;28;febrero;2017;Martes;Martes de Carnaval
01/03/2017;95;43,50287379;-8,22186654;1,299;0,255455796;ES2;1;marzo;2017;Miercoles;
01/03/2017;GOA;43,50287379;-8,22186654;1,179;0,619339543;ES2;1;marzo;2017;Miercoles;
02/03/2017;95;43,50287379;-8,22186654;1,299;0,254806426;ES2;2;marzo;2017;Jueves;
02/03/2017;GOA;43,50287379;-8,22186654;1,169;0,626827095;ES2;2;marzo;2017;Jueves;
03/03/2017;95;43,50287379;-8,22186654;1,299;0,150449906;ES2;3;marzo;2017;Viernes;
03/03/2017;GOA;43,50287379;-8,22186654;1,179;0,688646915;ES2;3;marzo;2017;Viernes;
04/03/2017;95;43,50287379;-8,22186654;1,289;0,140084735;ES2;4;marzo;2017;Sabado;
04/03/2017;GOA;43,50287379;-8,22186654;1,169;0,479929916;ES2;4;marzo;2017;Sabado;
05/03/2017;95;43,50287379;-8,22186654;1,289;0,138655329;ES2;5;marzo;2017;Domingo;
05/03/2017;GOA;43,50287379;-8,22186654;1,169;0,325940151;ES2;5;marzo;2017;Domingo;
06/03/2017;95;43,50287379;-8,22186654;1,289;0,238470219;ES2;6;marzo;2017;Lunes;
06/03/2017;GOA;43,50287379;-8,22186654;1,169;0,705777017;ES2;6;marzo;2017;Lunes;
07/03/2017;95;43,50287379;-8,22186654;1,279;0,258037438;ES2;7;marzo;2017;Martes;
07/03/2017;GOA;43,50287379;-8,22186654;1,169;0,579324101;ES2;7;marzo;2017;Martes;
08/03/2017;95;43,50287379;-8,22186654;1,279;0,178296592;ES2;8;marzo;2017;Miercoles;
08/03/2017;GOA;43,50287379;-8,22186654;1,169;0,514498966;ES2;8;marzo;2017;Miercoles;
09/03/2017;95;43,50287379;-8,22186654;1,279;0,2278061;ES2;9;marzo;2017;Jueves;
09/03/2017;GOA;43,50287379;-8,22186654;1,169;0,65319389;ES2;9;marzo;2017;Jueves;
10/03/2017;95;43,50287379;-8,22186654;1,279;0,260023164;ES2;10;marzo;2017;Viernes;
10/03/2017;GOA;43,50287379;-8,22186654;1,169;0,734713574;ES2;10;marzo;2017;Viernes;
11/03/2017;95;43,50287379;-8,22186654;1,269;0,17349858;ES2;11;marzo;2017;Sabado;
11/03/2017;GOA;43,50287379;-8,22186654;1,149;0,496983795;ES2;11;marzo;2017;Sabado;
12/03/2017;95;43,50287379;-8,22186654;1,269;0,149604538;ES2;12;marzo;2017;Domingo;
12/03/2017;GOA;43,50287379;-8,22186654;1,149;0,392047198;ES2;12;marzo;2017;Domingo;
13/03/2017;95;43,50287379;-8,22186654;1,269;0,190070381;ES2;13;marzo;2017;Lunes;
13/03/2017;GOA;43,50287379;-8,22186654;1,149;0,62947308;ES2;13;marzo;2017;Lunes;
14/03/2017;95;43,50287379;-8,22186654;1,259;0,190348541;ES2;14;marzo;2017;Martes;
14/03/2017;GOA;43,50287379;-8,22186654;1,135;0,549432296;ES2;14;marzo;2017;Martes;
15/03/2017;95;43,50287379;-8,22186654;1,259;0,225915404;ES2;15;marzo;2017;Miercoles;
15/03/2017;GOA;43,50287379;-8,22186654;1,139;0,521656883;ES2;15;marzo;2017;Miercoles;
16/03/2017;95;43,50287379;-8,22186654;1,249;0,16626048;ES2;16;marzo;2017;Jueves;
16/03/2017;GOA;43,50287379;-8,22186654;1,139;0,698286495;ES2;16;marzo;2017;Jueves;
17/03/2017;95;43,50287379;-8,22186654;1,259;0,271766266;ES2;17;marzo;2017;Viernes;
17/03/2017;GOA;43,50287379;-8,22186654;1,139;0,699113056;ES2;17;marzo;2017;Viernes;
18/03/2017;95;43,50287379;-8,22186654;1,249;0,209027826;ES2;18;marzo;2017;Sabado;
18/03/2017;GOA;43,50287379;-8,22186654;1,129;0,41306362;ES2;18;marzo;2017;Sabado;
19/03/2017;95;43,50287379;-8,22186654;1,249;0,20222825;ES2;19;marzo;2017;Domingo;San José
19/03/2017;GOA;43,50287379;-8,22186654;1,129;0,465120124;ES2;19;marzo;2017;Domingo;San José
20/03/2017;95;43,50287379;-8,22186654;1,249;0,180301126;ES2;20;marzo;2017;Lunes;
20/03/2017;GOA;43,50287379;-8,22186654;1,129;0,766435692;ES2;20;marzo;2017;Lunes;
21/03/2017;95;43,50287379;-8,22186654;1,249;0,189917938;ES2;21;marzo;2017;Martes;
21/03/2017;GOA;43,50287379;-8,22186654;1,129;0,557816692;ES2;21;marzo;2017;Martes;
22/03/2017;95;43,50287379;-8,22186654;1,259;0,13920571;ES2;22;marzo;2017;Miercoles;
22/03/2017;GOA;43,50287379;-8,22186654;1,139;0,673165975;ES2;22;marzo;2017;Miercoles;
23/03/2017;95;43,50287379;-8,22186654;1,259;0,149918334;ES2;23;marzo;2017;Jueves;
23/03/2017;GOA;43,50287379;-8,22186654;1,139;0,669117312;ES2;23;marzo;2017;Jueves;
24/03/2017;95;43,50287379;-8,22186654;1,259;0,204886113;ES2;24;marzo;2017;Viernes;
24/03/2017;GOA;43,50287379;-8,22186654;1,129;0,619159383;ES2;24;marzo;2017;Viernes;
25/03/2017;95;43,50287379;-8,22186654;1,259;0,179419131;ES2;25;marzo;2017;Sabado;
25/03/2017;GOA;43,50287379;-8,22186654;1,129;0,451946625;ES2;25;marzo;2017;Sabado;
26/03/2017;95;43,50287379;-8,22186654;1,259;0,128558419;ES2;26;marzo;2017;Domingo;
26/03/2017;GOA;43,50287379;-8,22186654;1,129;0,249112561;ES2;26;marzo;2017;Domingo;
27/03/2017;95;43,50287379;-8,22186654;1,259;0,224867107;ES2;27;marzo;2017;Lunes;
27/03/2017;GOA;43,50287379;-8,22186654;1,129;0,621420299;ES2;27;marzo;2017;Lunes;
28/03/2017;95;43,50287379;-8,22186654;1,259;0,161130854;ES2;28;marzo;2017;Martes;
28/03/2017;GOA;43,50287379;-8,22186654;1,129;0,521415349;ES2;28;marzo;2017;Martes;
29/03/2017;95;43,50287379;-8,22186654;1,259;0,197233249;ES2;29;marzo;2017;Miercoles;
29/03/2017;GOA;43,50287379;-8,22186654;1,119;0,583802378;ES2;29;marzo;2017;Miercoles;
30/03/2017;95;43,50287379;-8,22186654;1,269;0,220395759;ES2;30;marzo;2017;Jueves;
30/03/2017;GOA;43,50287379;-8,22186654;1,129;0,634905614;ES2;30;marzo;2017;Jueves;
31/03/2017;95;43,50287379;-8,22186654;1,269;0,235831164;ES2;31;marzo;2017;Viernes;
31/03/2017;GOA;43,50287379;-8,22186654;1,139;0,674708229;ES2;31;marzo;2017;Viernes;
01/04/2017;95;43,50287379;-8,22186654;1,279;0,192037299;ES2;1;abril;2017;Sabado;
01/04/2017;GOA;43,50287379;-8,22186654;1,139;0,45959157;ES2;1;abril;2017;Sabado;
02/04/2017;95;43,50287379;-8,22186654;1,279;0,148369151;ES2;2;abril;2017;Domingo;
02/04/2017;GOA;43,50287379;-8,22186654;1,139;0,445367795;ES2;2;abril;2017;Domingo;
03/04/2017;95;43,50287379;-8,22186654;1,279;0,21900199;ES2;3;abril;2017;Lunes;
03/04/2017;GOA;43,50287379;-8,22186654;1,139;0,76236822;ES2;3;abril;2017;Lunes;
04/04/2017;95;43,50287379;-8,22186654;1,279;0,284136962;ES2;4;abril;2017;Martes;
04/04/2017;GOA;43,50287379;-8,22186654;1,135;0,580922778;ES2;4;abril;2017;Martes;
05/04/2017;95;43,50287379;-8,22186654;1,279;0,184200315;ES2;5;abril;2017;Miercoles;
05/04/2017;GOA;43,50287379;-8,22186654;1,139;0,582233397;ES2;5;abril;2017;Miercoles;
06/04/2017;95;43,50287379;-8,22186654;1,289;0,224526584;ES2;6;abril;2017;Jueves;
06/04/2017;GOA;43,50287379;-8,22186654;1,149;0,663843161;ES2;6;abril;2017;Jueves;
07/04/2017;95;43,50287379;-8,22186654;1,289;0,203017194;ES2;7;abril;2017;Viernes;
07/04/2017;GOA;43,50287379;-8,22186654;1,149;0,229615624;ES2;7;abril;2017;Viernes;
08/04/2017;95;43,50287379;-8,22186654;1,299;0,249417448;ES2;8;abril;2017;Sabado;
08/04/2017;GOA;43,50287379;-8,22186654;1,159;0,51334178;ES2;8;abril;2017;Sabado;
09/04/2017;95;43,50287379;-8,22186654;1,299;0,141600261;ES2;9;abril;2017;Domingo;
09/04/2017;GOA;43,50287379;-8,22186654;1,159;0,324857208;ES2;9;abril;2017;Domingo;
10/04/2017;95;43,50287379;-8,22186654;1,299;0,204092218;ES2;10;abril;2017;Lunes;
10/04/2017;GOA;43,50287379;-8,22186654;1,159;0,660174617;ES2;10;abril;2017;Lunes;
11/04/2017;95;43,50287379;-8,22186654;1,299;0,233400976;ES2;11;abril;2017;Martes;
11/04/2017;GOA;43,50287379;-8,22186654;1,169;0,582176973;ES2;11;abril;2017;Martes;
12/04/2017;95;43,50287379;-8,22186654;1,309;0,093036101;ES2;12;abril;2017;Miercoles;
12/04/2017;GOA;43,50287379;-8,22186654;1,175;0,139585829;ES2;12;abril;2017;Miercoles;
13/04/2017;95;43,50287379;-8,22186654;1,315;0,145100524;ES2;13;abril;2017;Jueves;Jueves Santo
13/04/2017;GOA;43,50287379;-8,22186654;1,179;0,049170964;ES2;13;abril;2017;Jueves;Jueves Santo
14/04/2017;95;43,50287379;-8,22186654;1,315;0,11723404;ES2;14;abril;2017;Viernes;Viernes Santo
14/04/2017;GOA;43,50287379;-8,22186654;1,179;0,32363172;ES2;14;abril;2017;Viernes;Viernes Santo
15/04/2017;95;43,50287379;-8,22186654;1,315;0,141739836;ES2;15;abril;2017;Sabado;
15/04/2017;GOA;43,50287379;-8,22186654;1,179;0,424300888;ES2;15;abril;2017;Sabado;
16/04/2017;95;43,50287379;-8,22186654;1,315;0,111061067;ES2;16;abril;2017;Domingo;
16/04/2017;GOA;43,50287379;-8,22186654;1,179;0,044250205;ES2;16;abril;2017;Domingo;
17/04/2017;95;43,50287379;-8,22186654;1,315;0,24207838;ES2;17;abril;2017;Lunes;
17/04/2017;GOA;43,50287379;-8,22186654;1,179;0,619614734;ES2;17;abril;2017;Lunes;
18/04/2017;95;43,50287379;-8,22186654;1,319;0,207451916;ES2;18;abril;2017;Martes;Jueves Santo
18/04/2017;GOA;43,50287379;-8,22186654;1,189;0,588558815;ES2;18;abril;2017;Martes;Jueves Santo
19/04/2017;95;43,50287379;-8,22186654;1,319;0,193339009;ES2;19;abril;2017;Miercoles;
19/04/2017;GOA;43,50287379;-8,22186654;1,189;0,527071599;ES2;19;abril;2017;Miercoles;
20/04/2017;95;43,50287379;-8,22186654;1,319;0,206992605;ES2;20;abril;2017;Jueves;
20/04/2017;GOA;43,50287379;-8,22186654;1,189;0,636999238;ES2;20;abril;2017;Jueves;
21/04/2017;95;43,50287379;-8,22186654;1,319;0,196879857;ES2;21;abril;2017;Viernes;
